id,title,text_features,language,topics,stargazers_count,open_issues_count,html_url
464b4439-c817-4387-b42e-5c625f4bc027,your-tools/ruplacer,ruplacer find and replace text in source files,Rust,"rust,command-line",479,12,https://github.com/your-tools/ruplacer
fd0ec125-1264-4b05-9844-9440f0a9c1ff,SeaQL/sea-orm,sea orm an async dynamic orm for rust,Rust,"mysql,rust,sqlite,orm,postgres,database,sql,mariadb,hacktoberfest",8440,207,https://github.com/SeaQL/sea-orm
7de0c036-e683-4a05-b23f-9ba379a96540,sharkdp/fd,fd a simple fast and user friendly alternative to find,Rust,"command-line,tool,filesystem,search,rust,cli,terminal,hacktoberfest",38664,139,https://github.com/sharkdp/fd
c34c737b-7542-4a81-87f6-9731a9b71ed2,embassy-rs/embassy,embassy modern embedded framework using rust and async,Rust,"async,executor,rust",7066,505,https://github.com/embassy-rs/embassy
bc5fdd57-ca52-4920-ab32-dbb972f798a6,paradedb/paradedb,paradedb paradedb is a modern elasticsearch alternative built on postgres built for real time update heavy workloads,Rust,"elasticsearch,database,analytics,sql,postgresql",7279,74,https://github.com/paradedb/paradedb
64e8bf57-5a83-4907-94ed-9abc484cf277,Sh1Yo/x8,x8 hidden parameters discovery suite,Rust,"rust,security,web,bugbounty",1882,22,https://github.com/Sh1Yo/x8
02e36880-df28-45f9-95c4-c789b84952aa,FyroxEngine/Fyrox,fyrox 3d and 2d game engine written in rust,Rust,"rust,rust-lang,3d,gui,3d-engine,game-development,game-engine,gamedev",8353,43,https://github.com/FyroxEngine/Fyrox
62a0c591-1467-4edf-be0d-b9e493d33e1b,aptos-labs/aptos-core,aptos core aptos is a layer 1 blockchain built to support the widespread use of blockchain through better technology and user experience,Rust,"blockchain,smart-contracts",6313,609,https://github.com/aptos-labs/aptos-core
f95347ee-41d1-4dab-8343-108e8a698c5f,lucasmerlin/hello_egui,hello egui a collection of useful crates for egui,Rust,"drag-and-drop,rust,ui,pull-to-refresh",495,8,https://github.com/lucasmerlin/hello_egui
48c9d3bf-2df1-452c-a519-6d8b59351508,bluealloy/revm,revm rust implementation of the ethereum virtual machine,Rust,"ethereum,evm,rust,blockchain",1902,54,https://github.com/bluealloy/revm
072f388c-9a93-462d-ba74-6cba8ec7d38e,dandavison/delta,delta a syntax highlighting pager for git diff grep and blame output,Rust,"git,diff,pager,rust",26675,323,https://github.com/dandavison/delta
3f4980f9-6714-4f55-bddf-958028d1fd42,jussiniinikoski/wasm-pdf,wasm pdf generate pdf files with javascript and wasm webassembly,Rust,"wasm,wasm-bindgen,rust-wasm,pdf,javascript,webassembly,rust",494,9,https://github.com/jussiniinikoski/wasm-pdf
0e9570ad-f4ac-44d9-96b2-20032bf0b26e,smol-rs/async-task,async task task abstraction for building executors,Rust,"async,rust",476,12,https://github.com/smol-rs/async-task
4437ecd8-6c57-4d1b-976b-e3b6f6a7b95f,tokio-rs/tracing,tracing application level tracing for rust,Rust,"rust,rust-lang,tracing,logging",6058,755,https://github.com/tokio-rs/tracing
609e052c-ced8-40c8-99f3-fb0f128350bd,eythaann/Seelen-UI,seelen ui the fully customizable desktop environment for windows 10 11,Rust,"tools,windows,tauri,tauri-app,web,toolbar",9768,141,https://github.com/eythaann/Seelen-UI
d7121cbc-d01f-48a8-ad0e-a919c43beeed,JelteF/derive_more,derive more some more derive trait options,Rust,"macros,developer-tools,rust",1955,69,https://github.com/JelteF/derive_more
fbf0924d-05ee-468d-a4ac-d84b41662e82,svenstaro/miniserve,miniserve for when you really just want to serve some files over http right now,Rust,"http-server,server,cli,command-line",6820,82,https://github.com/svenstaro/miniserve
b8b726d0-c358-4c77-88bc-eee74a660e1b,wezterm/wezterm,wezterm a gpu accelerated cross platform terminal emulator and multiplexer written by wez and implemented in rust,Rust,"rust,terminal,serial",20996,1320,https://github.com/wezterm/wezterm
fc255e61-cdeb-4663-ba2c-36c7fe8278ea,nullpo-head/wsl-distrod,wsl distrod distrod is a meta distro for wsl 2 which installs ubuntu arch debian gentoo etc with systemd in a minute for you distrod also has built in auto start feature on windows startup and port forwarding ability,Rust,,1939,60,https://github.com/nullpo-head/wsl-distrod
a9f7e67e-fae7-45e2-b310-e474b0128740,praetorian-inc/noseyparker,noseyparker nosey parker is a command line tool that finds secrets and sensitive information in textual data and git history,Rust,"devsecops,rust,security,security-tools",1984,21,https://github.com/praetorian-inc/noseyparker
336a5985-da8f-4725-9715-1458637565cd,wooorm/mdxjs-rs,mdxjs rs compile mdx to javascript in rust,Rust,"javascript,markdown,rust",481,2,https://github.com/wooorm/mdxjs-rs
d57dfe08-037d-4f90-885f-1ba6d002779e,johnthagen/min-sized-rust,min sized rust how to minimize rust binary size,Rust,"rust,containers,wasm",9068,11,https://github.com/johnthagen/min-sized-rust
b15af524-afe1-4059-977c-da9bbed74e45,jamsocket/plane,plane a distributed system for running websocket services at scale,Rust,"rust,websocket",1934,3,https://github.com/jamsocket/plane
718c2136-ddb4-4272-ae0e-770d616106bd,TeamFlos/phira,phira ,Rust,,1784,117,https://github.com/TeamFlos/phira
d698cd3b-e088-4c0e-9903-ba145ffdd7de,parcel-bundler/lightningcss,lightningcss an extremely fast css parser transformer bundler and minifier written in rust,Rust,"css,parser,compiler,rust,build-tool",7116,275,https://github.com/parcel-bundler/lightningcss
8322468d-91e2-446c-9e49-9cdbc3a79fb7,Enet4/dicom-rs,dicom rs rust implementation of the dicom standard,Rust,"rust,hacktoberfest",476,63,https://github.com/Enet4/dicom-rs
7a61312d-2675-4780-9174-d21b9912daef,eza-community/eza,eza a modern alternative to ls,Rust,"color,command-line,icons,rust,terminal,tools,hacktoberfest",16252,265,https://github.com/eza-community/eza
584367a1-16d8-421f-b1f1-6ecd74a97ddc,zed-industries/zed,zed code at the speed of thought zed is a high performance multiplayer code editor from the creators of atom and tree sitter,Rust,rust-lang,62300,2651,https://github.com/zed-industries/zed
118cf21c-6606-48f8-991b-1f32f4a99b1e,rust-lang/cc-rs,cc rs rust library for build scripts to compile c c code into a rust library,Rust,,1991,145,https://github.com/rust-lang/cc-rs
68147388-a653-4cc5-b285-b471cb3bc2be,Kobzol/rust-delegate,rust delegate rust method delegation with less boilerplate,Rust,rust,492,2,https://github.com/Kobzol/rust-delegate
50502787-2100-4352-b3fe-0d0919027fa4,ajrcarey/pdfium-render,pdfium render a high level idiomatic rust wrapper around pdfium the c pdf library used by the google chromium project,Rust,,473,12,https://github.com/ajrcarey/pdfium-render
a42dbaf0-7ce9-466d-8a40-ad400edae31f,n0-computer/iroh,iroh peer 2 peer that just works,Rust,"rust,realtime",5471,205,https://github.com/n0-computer/iroh
cc9dc8ac-aa15-4a8f-9a85-19c7f8482e74,stacks-archive/sbtc-developer-release,sbtc developer release sbtc primitives signer components helper tools,Rust,"bitcoin,rust",1968,107,https://github.com/stacks-archive/sbtc-developer-release
b5a4ca6c-3936-4bbf-b2bd-10286c66f8c3,gleam-lang/gleam,gleam a friendly language for building type safe scalable systems,Rust,compiler,19557,180,https://github.com/gleam-lang/gleam
fd76ac0b-2530-4a2a-9163-6596e7ca57df,rust-lang/rustfmt,rustfmt format rust code,Rust,"rust,formatter",6358,847,https://github.com/rust-lang/rustfmt
0dd45d24-9aa7-432a-baad-26da6973211e,Fredolx/open-tv,open tv ultra fast simple and powerful cross platform iptv app,Rust,,1803,46,https://github.com/Fredolx/open-tv
93a91c3a-4deb-46ef-9b21-aee81f5c2f03,killercup/trpl-ebook,trpl ebook unmaintained,Rust,,476,23,https://github.com/killercup/trpl-ebook
1a7c518f-0eb8-4b60-bd26-e2daa63a9b17,JohnnyMorganz/StyLua,stylua a lua code formatter,Rust,"formatter,hacktoberfest",1884,70,https://github.com/JohnnyMorganz/StyLua
351cbb41-6af4-4027-b015-e701533c5f28,rustwasm/wasm-bindgen,wasm bindgen facilitating high level interactions between wasm modules and javascript,Rust,"wasm,javascript,rust,rust-wasm",8292,545,https://github.com/rustwasm/wasm-bindgen
d9418ccc-3252-4c04-982d-0880187feb6a,parasyte/pixels,pixels a tiny hardware accelerated pixel frame buffer,Rust,"game-development,gpu,rust",1954,37,https://github.com/parasyte/pixels
d2a3342b-0a4a-4cd4-bae5-776080682aef,stalwartlabs/smtp-server,smtp server stalwart smtp server,Rust,,487,6,https://github.com/stalwartlabs/smtp-server
cd79a4a8-c1c5-491c-941b-be02e904226b,graphform/swim,swim full stack application platform for building stateful microservices streaming apis and real time uis,Java,"distributed-systems,websockets,streaming-data,actor-model,microservices-architecture,serverless",493,36,https://github.com/graphform/swim
3fbe582b-7bdd-424d-ae63-115b0df8d159,nayuki/Project-Euler-solutions,project euler solutions runnable code for solving project euler problems in java python mathematica haskell,Java,"java,python",1947,1,https://github.com/nayuki/Project-Euler-solutions
6a20c7cd-874e-4ab9-a035-4db8307059cd,tinkerpop/gremlin,gremlin a graph traversal language no longer active see apache tinkerpop,Java,,1952,21,https://github.com/tinkerpop/gremlin
036a3681-0ca9-455b-9ef7-874302d7435e,HannahMitt/HomeMirror,homemirror android application powering the mirror in my house,Java,,7852,37,https://github.com/HannahMitt/HomeMirror
80799dd2-fdd1-40b6-a84e-c0a4be8f2961,totond/TextPathView,textpathview a view with text path animation,Java,,1912,4,https://github.com/totond/TextPathView
7044802d-bf01-447c-96e3-a6eb7a59d10c,google/capillary,capillary capillary is a library to simplify the sending of end to end encrypted push messages from java based application servers to android clients,Java,"crypto,android,java,privacy,security",498,6,https://github.com/google/capillary
37a0d27a-042a-4a10-99f8-19e1107beec0,liaoinstan/SpringView,springview a custom view pull to refresh support scrollview listview recyclerview webview and all another views easy to use,Java,pull-to-refresh,1929,80,https://github.com/liaoinstan/SpringView
83a4acee-9f70-494b-a375-75179926fa39,sendgrid/sendgrid-java,sendgrid java the official twilio sendgrid led community driven java api library,Java,java,493,31,https://github.com/sendgrid/sendgrid-java
a25941f2-7a69-44e7-967b-3e8808c53e06,yaxim-org/yaxim,yaxim yaxim a lean xmpp jabber client for android,Java,,490,71,https://github.com/yaxim-org/yaxim
bba3c0b3-afbe-41ff-ab13-74c404af845a,apache/tomcat,tomcat apache tomcat,Java,"http,java",7870,17,https://github.com/apache/tomcat
c839750d-3644-4a25-838e-51fb3dabfc2b,tabulapdf/tabula-java,tabula java extract tables from pdf files,Java,,1943,194,https://github.com/tabulapdf/tabula-java
5d75aee9-5a02-4b41-9467-5989773bdff1,software-mansion/react-native-svg,react native svg svg library for react native react native web and plain react web projects,Java,,7769,197,https://github.com/software-mansion/react-native-svg
ee97411e-6f03-47af-97e1-ac63ab8f6200,saeedsh92/Banner-Slider,banner slider banner slider is an easy to use library for implement image sliders in android apps,Java,"android,slider",491,82,https://github.com/saeedsh92/Banner-Slider
63b789ba-4139-4ea1-9f76-4bfd183a914d,amitshekhariitbhu/Android-Debug-Database,android debug database a library for debugging android databases and shared preferences make debugging great again,Java,"database,android,debug,debugging,awesome,sqlite",8525,80,https://github.com/amitshekhariitbhu/Android-Debug-Database
8c2183f7-169e-4cf1-8be7-09d5f99c12bc,MegatronKing/StringFog,stringfog android,Java,"android,gradle",1882,38,https://github.com/MegatronKing/StringFog
aaf5488f-1ca2-4157-90c2-130fc2a9b1b1,vigna/fastutil,fastutil fastutil extends the java collections framework by providing type specific maps sets lists and queues,Java,java,1906,31,https://github.com/vigna/fastutil
4ce4d206-894a-4ff9-ba11-5fd1b85ebef8,CeON/CERMINE,cermine content extractor and miner,Java,"machine-learning,java,pdf",496,49,https://github.com/CeON/CERMINE
28b7aa74-2ee6-458e-9741-1e2322f05c1a,gre/gl-react-native-v2,gl react native v2 deprecated please migrate to latest version of gl react native that works nicely with expo gl and unimodules,Java,,1927,0,https://github.com/gre/gl-react-native-v2
133aebeb-89bb-46f6-9710-f0afd27cf77b,openhab/openhab-addons,openhab addons add ons for openhab,Java,java,1988,681,https://github.com/openhab/openhab-addons
f4b92271-0b7a-4335-9488-0224705d1111,google/gson,gson a java serialization deserialization library to convert java objects into json and back,Java,,23864,335,https://github.com/google/gson
9683de7f-3871-4fbb-9d03-cbefa69a7475,GcsSloop/AndroidNote,androidnote ,Java,"android,notes",9277,52,https://github.com/GcsSloop/AndroidNote
73239339-4025-46db-8ec9-853b9376ef3c,gocd/gocd,gocd gocd continuous delivery server main repository,Java,"ci-cd,continuous-integration,continuous-delivery,infrastructure-as-code,continuous-deployment",7251,81,https://github.com/gocd/gocd
476d1b00-1c88-4302-928d-2b93908d8bcb,SilenceDut/ExpandableLayout,expandablelayout deprecated a expandable layout to save space and reduce jump between activity and fragment,Java,,488,15,https://github.com/SilenceDut/ExpandableLayout
0926c3b8-c69d-4662-8dae-61101640cf17,jOOQ/jOOX,joox joox the power of jquery applied to w3c dom like jdbc dom is a powerful yet very verbose low level api to manipulate xml the html dom an be manipulated with the popular jquery product in javascript why don t we have jquery in java joox is jquery s xml parts applied to java,Java,,499,55,https://github.com/jOOQ/jOOX
4698d44c-2e26-4b17-8048-e9b845f266bc,guolindev/LitePal,litepal an android library that makes developers use sqlite database extremely easy,Java,"android,sqlite3",8101,98,https://github.com/guolindev/LitePal
6b18e1fd-d836-45ed-8d93-6383122c866b,JasonQS/Anti-recall,anti recall android root,Java,"wechat,android",1902,13,https://github.com/JasonQS/Anti-recall
9afa53f2-cf9b-4d9e-a828-8b9feb702fff,nathanmarz/storm,storm distributed and fault tolerant realtime computation stream processing continuous computation distributed rpc and more,Java,,8815,41,https://github.com/nathanmarz/storm
b4c6ebdc-d8b3-41a5-b2a1-120d607ca586,SpringCloud/spring-cloud-code,spring cloud code spring cloud star,Java,,1897,30,https://github.com/SpringCloud/spring-cloud-code
3494066f-7635-4302-9156-63611af53b1c,642933588/jiron-cloud,jiron cloud dinky dolphinscheduler datavines flinkcdc openmetadata flink,Java,,498,3,https://github.com/642933588/jiron-cloud
27570685-ef14-497c-ace5-3193d16b7938,materialdoc/materialdoc,materialdoc ,Java,,488,7,https://github.com/materialdoc/materialdoc
5e1073fd-cccc-4fe6-9b9f-a6f8ffeb207e,pockethub/PocketHub,pockethub pockethub android app,Java,,9382,133,https://github.com/pockethub/PocketHub
12e75d75-b91e-49fc-8511-e72f6ea9f30a,PowerJob/PowerJob,powerjob enterprise job scheduling middleware with distributed computing ability,Java,"workflow,distributed,java",7521,320,https://github.com/PowerJob/PowerJob
ecdfc8a2-f88c-4f56-b258-0a3ab10c8942,willowtreeapps/Hyperion-Android,hyperion android app debugging inspection tool for android,Java,"design,android,debug,library",1976,54,https://github.com/willowtreeapps/Hyperion-Android
3c561397-9384-4448-830e-bf075b926dc6,alibaba/transmittable-thread-local,transmittable thread local a missing java std lib simple 0 dependency for framework middleware provide an enhanced inheritablethreadlocal that transmits values between threads even using thread pooling components,Java,"java,context,executor,middleware,framework,tracing,async",8043,60,https://github.com/alibaba/transmittable-thread-local
2cabef44-7458-4f32-94bf-ed0fe83743c3,RameshMF/spring-boot-tutorial,spring boot tutorial 100 spring boot articles tutorials video tutorials projects guides source code examples etc,Java,"spring-boot,tutorial",1919,11,https://github.com/RameshMF/spring-boot-tutorial
960f0376-eae7-45f5-b6fa-abbe5049f539,libgdx/libgdx,libgdx desktop android html5 ios java game development framework,Java,"java,game,cross-platform,android,ios,html5,windows,linux,3d,framework,game-development,game-engine,gamedev",24180,321,https://github.com/libgdx/libgdx
17db0fda-a358-4309-a6b9-21cd75730504,dangdangdotcom/config-toolkit,config toolkit config toolkit zookeeper,Java,,492,0,https://github.com/dangdangdotcom/config-toolkit
4e30896d-f95b-4146-b54d-597ceae4c533,google/agera,agera reactive programming for android,Java,"android,reactive",7172,6,https://github.com/google/agera
4c4d54e2-86de-4ce3-8d7f-bcd48638d559,ratson/cordova-plugin-admob-free,cordova plugin admob free new development has been moved to admob plus cordova,Java,,496,253,https://github.com/ratson/cordova-plugin-admob-free
b8fe5141-a7b7-49be-876c-66776563893e,dataease/dataease,dataease bi an open source bi tool alternative to tableau,Java,"data-visualization,data-analysis,business-intelligence",20496,51,https://github.com/dataease/dataease
c783e965-3b75-4064-92a6-c09609a8ee8d,Netflix/SimianArmy,simianarmy tools for keeping your cloud operating in top form chaos monkey is a resiliency tool that helps applications tolerate random instance failures,Java,,7987,43,https://github.com/Netflix/SimianArmy
eba394c2-06da-4d4c-8bf7-a3a705893c19,AReallyGoodName/OfflineReverseGeocode,offlinereversegeocode perform reverse geocoding locally and offline,Java,,497,5,https://github.com/AReallyGoodName/OfflineReverseGeocode
a16aa5dd-54b9-49ff-a721-e91dd5890373,Justson/AgentWeb,agentweb agentweb is a powerful library based on android webview,Java,,9332,88,https://github.com/Justson/AgentWeb
b8b72290-c893-437e-81c5-a2ffc1b478b7,bytedance/CodeLocator,codelocator ,Java,,1961,36,https://github.com/bytedance/CodeLocator
847797ce-fca7-453f-aa69-677ab2f257a1,dropwizard/dropwizard,dropwizard a damn simple library for building production ready restful web services,Java,"java,web-framework,rest",8542,22,https://github.com/dropwizard/dropwizard
34d0cd89-6a87-4ed0-a661-8361fb4fba43,google/play-services-plugins,play services plugins plugins to help with using google play services sdk,Java,gradle,491,66,https://github.com/google/play-services-plugins
7f83ec36-b3fc-4b91-945b-0af808d2e6e6,cabaletta/baritone,baritone google maps for block game,Java,"minecraft,gradle,java",7942,895,https://github.com/cabaletta/baritone
fa8ef8f7-bc1c-481c-a64b-fce441dd357d,zfoo-project/zfoo,zfoo extremely fast enterprise server framework can be used in rpc game server web server,Java,"netty,serialization,spring,websocket,rpc,orm,mongodb,unity",1909,20,https://github.com/zfoo-project/zfoo
f82fb0d5-d190-480b-80a2-ca08fac46a12,udacity/ud851-Sunshine,ud851 sunshine ,Java,,1989,84,https://github.com/udacity/ud851-Sunshine
68303c97-f1f9-4576-b076-7b2fe1b85b78,wasabeef/glide-transformations,glide transformations an android transformation library providing a variety of image transformations for glide,Java,"android,android-library,java",9928,56,https://github.com/wasabeef/glide-transformations
47d7bd4c-651c-48c0-96df-0d0e26e3bc4a,GoogleCloudPlatform/community,community ,Java,,1930,0,https://github.com/GoogleCloudPlatform/community
233bbb50-ff67-4290-aedb-539fcc31d9d3,FutureMind/recycler-fast-scroll,recycler fast scroll provides fast scroll and section idexer for recycler view,Java,android,497,35,https://github.com/FutureMind/recycler-fast-scroll
87baa5c5-02e7-46d3-ba77-089a33aea053,eclipse-vertx/vert.x,vert x vert x is a tool kit for building reactive applications on the jvm,Java,"java,netty,reactive,jvm,http2,concurrency,high-performance",14521,203,https://github.com/eclipse-vertx/vert.x
798cd569-ca78-44a3-be4e-989e6fcc2696,gregkorossy/Android-Support-Preference-V7-Fix,android support preference v7 fix android androidx preference support library has some issues this lib tries to fix them,Java,"android-library,android",494,28,https://github.com/gregkorossy/Android-Support-Preference-V7-Fix
3c3c531a-95d9-4ac6-b4f3-78bb9e692e16,jaegertracing/jaeger-client-java,jaeger client java this library is deprecated,Java,,491,0,https://github.com/jaegertracing/jaeger-client-java
f850904a-fb62-4b8b-a547-d3c7d024c6f6,mapstruct/mapstruct,mapstruct an annotation processor for generating type safe bean mappers,Java,java,7410,473,https://github.com/mapstruct/mapstruct
3e1703fd-6aed-47ee-8615-d230b8f052f9,ZCShou/GoGoGo,gogogo android api,Java,"android,java",7722,5,https://github.com/ZCShou/GoGoGo
8facf331-f350-44b5-83c6-7f5506735858,geftimov/android-patternview,android patternview pattern view for android that one using lock or unlock,Java,,491,0,https://github.com/geftimov/android-patternview
ef6412cf-13ca-4b5a-a4b4-61e4fb9e5fe6,hollischuang/toBeTopJavaer,tobetopjavaer to be top javaer java,Java,"java,jvm,spring,mysql,design-patterns",25444,61,https://github.com/hollischuang/toBeTopJavaer
e8421127-2ba5-49f4-8f75-06c6d36e1b05,youseries/urule,urule urule rete java,Java,"java,spring",1900,62,https://github.com/youseries/urule
e9e126cb-b00a-4ec1-93fc-b1a0558d0d06,jenkinsci/jenkins,jenkins jenkins automation server,Java,"continuous-integration,continuous-delivery,continuous-deployment,java,devops,cicd,hacktoberfest",24150,86,https://github.com/jenkinsci/jenkins
32fc39ac-89c5-4d21-bcc8-333ef6e16295,yrom/ScreenRecorder,screenrecorder implement screen capture without root on android 5 0 by using mediaprojectionmanager virtualdisplay audiorecord mediacodec and mediamuxer apis,Java,,1881,50,https://github.com/yrom/ScreenRecorder
e3889727-cf81-4c66-83c7-c8d40b5033b9,code-disaster/steamworks4j,steamworks4j a thin java wrapper to access the steamworks api,Java,java,495,25,https://github.com/code-disaster/steamworks4j
9007032a-8ad6-4942-b7ce-2c42b2f7ac9d,android/testing-samples,testing samples a collection of samples demonstrating different frameworks and techniques for automated testing,Java,,9266,124,https://github.com/android/testing-samples
c3ca2e0a-b5e6-4ec2-af89-7b5fc7586d9b,glt/ScreenRecorder,screenrecorder android 5 0,Java,,491,9,https://github.com/glt/ScreenRecorder
355cf297-771c-4943-9217-ea2a64f7f48f,manadream/AndroidProxySetter,androidproxysetter an android app that sets the proxy settings for a wifi access point by using adb,Java,,490,10,https://github.com/manadream/AndroidProxySetter
ae43a3a3-f1e0-4c77-a78d-26d7db004aa7,hs-web/hsweb-framework,hsweb framework hsweb ha s w b spring boot 2 x,Java,"spring-boot,java",8371,7,https://github.com/hs-web/hsweb-framework
0b1b589c-1753-4a65-87d6-14ab01655d64,detro/ghostdriver,ghostdriver ghost driver is an implementation of the remote webdriver wire protocol using phantomjs as back end,Java,,1910,156,https://github.com/detro/ghostdriver
e822dfaa-0ce8-409a-8e81-683974e2e43d,felHR85/UsbSerial,usbserial usb serial controller for android,Java,"serial,android,iot",1889,136,https://github.com/felHR85/UsbSerial
0b6d048a-c9c7-45fa-9488-031f07d556cd,Kaopiz/android-segmented-control,android segmented control ios uisegmentedcontrol for android,Java,,1881,58,https://github.com/Kaopiz/android-segmented-control
a00104aa-a232-4e49-8f4a-ab55cc531424,bytedeco/javacv,javacv java interface to opencv ffmpeg and more,Java,"java,ffmpeg",7835,450,https://github.com/bytedeco/javacv
cbdffa7c-0aeb-4e5c-955d-7087e36afa35,awslabs/amazon-dynamodb-lock-client,amazon dynamodb lock client the amazondynamodblockclient is a general purpose distributed locking library built on top of dynamodb it supports both coarse grained and fine grained locking,Java,,496,55,https://github.com/awslabs/amazon-dynamodb-lock-client
